"time (s)",G*,G*,G*,G',G',G',"G""","G""","G""",LT,LT,LT
706.200,121.200,15.020,5.251,102.300,7.838,2.486,65.060,12.810,4.626,0.732490411,,
708.200,117.600,14.620,13.310,101.600,8.169,5.420,59.270,12.120,12.160,0.725329676,,
710.200,116.700,16.030,11.570,101.600,9.166,4.616,57.400,13.160,10.610,0.703489279,,
712.200,116.900,16.110,10.850,101.800,9.303,4.340,57.460,13.160,9.942,0.697850887,,
714.200,116.600,16.150,10.890,101.500,9.383,4.416,57.270,13.150,9.960,0.697143947,,
716.200,116.400,16.210,10.890,101.300,9.459,4.448,57.280,13.160,9.937,0.697674620,,
718.200,116.200,16.260,10.840,101.100,9.511,4.472,57.240,13.180,9.879,0.697748581,,
720.200,116.100,16.280,10.720,101.000,9.517,4.458,57.160,13.200,9.748,0.696742770,,
722.200,116.000,16.280,10.500,101.000,9.510,4.422,57.110,13.210,9.527,0.694732538,,
724.200,115.900,16.260,10.400,100.900,9.507,4.450,57.060,13.190,9.405,0.693514544,,
726.200,115.900,16.230,10.330,100.900,9.508,4.490,57.040,13.150,9.302,0.691848422,,
728.200,115.800,16.220,10.230,100.800,9.502,4.490,57.010,13.150,9.193,0.691276396,,
730.200,115.800,16.250,10.140,100.800,9.511,4.506,56.980,13.180,9.085,0.690185251,,
732.200,115.700,16.270,10.020,100.800,9.521,4.434,56.960,13.190,8.988,0.689625724,,
734.200,115.700,16.260,9.954,100.700,9.515,4.355,56.940,13.190,8.951,0.690241774,,
736.200,115.700,16.260,9.856,100.700,9.506,4.246,56.930,13.190,8.895,0.690376752,,
738.200,115.700,16.260,9.794,100.700,9.506,4.169,56.920,13.200,8.862,0.690553005,,
740.200,115.700,16.270,9.708,100.700,9.498,4.107,56.910,13.210,8.797,0.690407244,,
742.200,115.700,16.260,9.622,100.700,9.480,4.083,56.890,13.210,8.712,0.689742086,,
744.200,115.700,16.250,9.498,100.700,9.459,4.044,56.880,13.210,8.595,0.688992408,,
746.200,115.700,16.250,9.368,100.700,9.451,3.977,56.880,13.220,8.482,0.688542689,,
748.200,115.700,16.270,9.229,100.700,9.461,3.902,56.860,13.240,8.364,0.687900546,,
750.200,115.700,16.280,19.820,100.800,9.477,19.150,56.860,13.230,5.133,0.581200213,,
752.200,159.600,42.590,7.153,103.600,25.060,2.870,121.400,34.430,6.552,1.234562457,,
754.200,,,,,,,,,,,,
756.200,,,,,,,,,,,,
758.200,,,,,,,,,,,,
760.200,,,,,,,,,,,,
762.200,202.100,68.980,128.400,159.500,67.270,126.600,124.100,15.260,21.310,0.454679231,,
764.200,204.400,69.710,129.000,177.900,67.840,127.100,100.600,16.010,21.940,0.371607124,,
766.200,204.600,70.680,130.000,186.300,68.770,128.300,84.570,16.300,21.350,0.318804288,,
768.200,203.500,71.420,130.400,190.000,69.630,128.600,72.970,15.860,21.820,0.285011462,,
770.200,202.700,71.780,130.900,191.300,70.010,129.100,66.830,15.840,21.710,0.267359955,,
772.200,204.200,72.050,130.900,193.900,70.310,129.000,63.970,15.730,22.370,0.259581394,,
774.200,206.400,72.350,131.300,196.800,70.670,129.400,62.340,15.490,22.150,0.251921284,,
776.200,208.300,72.530,132.000,199.100,70.870,130.200,61.210,15.440,21.930,0.246345303,,
778.200,209.500,72.760,132.500,200.600,71.140,130.600,60.370,15.270,21.840,0.242282647,,
780.200,210.200,72.940,132.300,201.600,71.340,130.500,59.800,15.220,22.270,0.241151101,,
782.200,210.900,73.120,132.200,202.400,71.550,130.300,59.190,15.100,22.320,0.238985776,,
784.200,211.300,73.280,132.500,202.900,71.720,130.700,58.870,15.020,22.010,0.236603178,,
786.200,211.400,73.410,133.100,203.000,71.860,131.300,58.870,15.000,21.660,0.235202876,,
788.200,211.500,73.540,133.300,203.200,72.010,131.500,58.570,14.930,21.910,0.234589757,,
790.200,211.500,73.700,133.600,203.300,72.200,131.800,58.360,14.820,21.850,0.233316965,,
792.200,211.700,73.820,133.300,203.600,72.320,131.400,58.010,14.790,22.220,0.233280958,,
794.200,211.800,73.960,133.200,203.700,72.490,131.300,58.080,14.690,22.230,0.233134555,,
796.200,212.000,74.080,133.500,204.000,72.620,131.700,57.840,14.680,21.850,0.231117751,,
798.200,212.100,74.180,134.100,204.000,72.720,132.400,57.920,14.650,21.360,0.229590340,,
800.200,212.300,74.310,134.400,204.400,72.870,132.600,57.630,14.550,21.670,0.228975041,,
802.200,212.500,74.420,134.500,204.600,72.990,132.700,57.450,14.530,21.680,0.228277560,,
804.200,212.700,74.510,134.500,204.700,73.080,132.800,57.540,14.500,21.760,0.228457304,,
806.200,213.000,74.590,134.400,205.100,73.170,132.600,57.360,14.500,21.970,0.228369071,,
808.200,213.000,74.690,134.600,205.100,73.280,132.800,57.340,14.430,21.710,0.227345688,,
810.200,212.900,74.770,134.800,205.100,73.370,133.100,57.340,14.360,21.410,0.226231261,,
812.200,213.100,74.860,135.100,205.300,73.480,133.400,57.120,14.300,21.230,0.224780436,,
814.200,213.100,74.970,135.200,205.300,73.600,133.500,57.180,14.290,21.310,0.224975752,,
816.200,213.200,75.020,135.000,205.400,73.640,133.200,57.120,14.290,21.500,0.225378420,,
818.200,213.400,75.050,134.700,205.700,73.670,133.000,56.940,14.320,21.820,0.225719621,,
820.200,213.400,75.120,135.000,205.600,73.750,133.200,57.080,14.280,21.510,0.225112108,,
822.200,213.700,75.210,135.300,206.000,73.850,133.700,56.800,14.230,21.090,0.222754201,,
824.200,213.800,75.290,135.600,206.100,73.940,133.900,56.850,14.180,21.050,0.222447698,,
826.200,213.900,75.350,135.700,206.200,74.000,134.000,56.900,14.190,21.160,0.222718493,,
828.200,214.100,75.390,135.800,206.400,74.040,134.100,56.800,14.170,21.180,0.222294592,,
830.200,214.000,75.450,135.800,206.300,74.110,134.200,56.810,14.120,21.170,0.222136466,,
832.200,214.100,75.540,135.800,206.400,74.220,134.100,56.760,14.060,21.390,0.222342785,,
834.200,214.200,75.630,135.600,206.600,74.300,133.900,56.660,14.110,21.430,0.222275796,,
836.200,214.200,75.700,135.800,206.500,74.380,134.100,56.950,14.100,21.340,0.222637236,,
838.200,214.400,75.770,136.100,206.800,74.440,134.500,56.620,14.130,20.980,0.220642709,,
840.200,214.400,75.790,136.300,206.700,74.470,134.700,56.730,14.120,20.970,0.220790151,,
842.200,214.500,75.880,136.400,206.900,74.560,134.800,56.620,14.060,20.950,0.220126844,,
844.200,214.500,75.980,136.500,206.900,74.690,134.900,56.750,13.950,20.860,0.219837211,,
846.200,214.700,75.980,136.500,207.100,74.680,135.000,56.560,14.010,20.680,0.218940448,,
848.200,214.800,76.020,136.500,207.200,74.720,135.000,56.550,14.030,20.670,0.218866929,,
850.200,214.700,76.090,33.480,207.100,74.780,28.070,56.720,14.030,18.250,0.287143088,,
852.200,249.100,59.300,4.246,218.300,51.570,1.999,119.900,29.270,3.745,0.562458390,,
854.200,150.100,17.020,4.079,135.900,9.607,1.664,63.580,14.050,3.724,0.552785535,,
856.200,124.500,15.700,4.436,105.800,8.297,1.978,65.570,13.330,3.971,0.713943571,,
858.200,120.600,15.310,9.261,104.900,8.660,3.436,59.470,12.630,8.600,0.689767172,,
860.200,119.600,16.600,7.973,104.900,9.602,2.886,57.440,13.540,7.432,0.667972876,,
862.200,119.700,16.740,7.305,105.000,9.815,2.582,57.500,13.560,6.834,0.663509289,,
864.200,119.300,16.820,7.253,104.700,9.910,2.608,57.260,13.590,6.768,0.662167926,,
866.200,119.000,16.840,7.217,104.300,9.935,2.637,57.260,13.590,6.717,0.663691902,,
868.200,118.800,16.870,7.136,104.200,9.979,2.640,57.220,13.600,6.629,0.662982905,,
870.200,118.700,16.900,7.070,104.000,10.030,2.649,57.150,13.600,6.555,0.662544245,,
872.200,118.600,16.930,6.956,104.000,10.070,2.634,57.090,13.610,6.438,0.660971346,,
874.200,118.500,16.930,6.845,103.900,10.080,2.613,57.040,13.600,6.327,0.660133970,,
876.200,118.400,16.920,6.718,103.800,10.070,2.575,57.000,13.590,6.204,0.659487312,,
878.200,118.400,16.890,6.662,103.700,10.010,2.571,56.960,13.600,6.146,0.659660650,,
880.200,118.300,16.890,6.598,103.700,10.010,2.572,56.930,13.600,6.076,0.658794998,,
882.200,118.200,16.910,6.547,103.600,10.060,2.575,56.900,13.590,6.019,0.658226868,,
884.200,118.200,16.890,6.471,103.600,10.070,2.566,56.880,13.560,5.941,0.657119997,,
886.200,118.100,16.890,6.400,103.500,10.060,2.550,56.860,13.570,5.870,0.657135475,,
888.200,118.100,16.910,6.359,103.500,10.060,2.545,56.850,13.590,5.827,0.656879549,,
890.200,118.100,16.930,6.294,103.500,10.070,2.535,56.830,13.610,5.761,0.656311098,,
892.200,118.100,16.950,6.256,103.500,10.080,2.540,56.820,13.630,5.718,0.655942129,,
894.200,118.100,16.960,6.235,103.500,10.090,2.554,56.810,13.620,5.688,0.655376085,,
896.200,118.000,16.960,6.196,103.500,10.110,2.560,56.800,13.620,5.642,0.654747353,,
898.200,118.000,16.980,6.167,103.500,10.130,2.543,56.790,13.620,5.619,0.654446386,,
900.200,118.000,16.990,,103.500,10.140,,56.780,13.630,,0.619588173,,
